Local time,Date,Open,High,Low,Close,Volume
05.04.2017 01:30:00.000 GMT+0430,05.04.2017,54.18,55.055,53.955,54.015,1.7455
06.04.2017 01:30:00.000 GMT+0430,06.04.2017,54.095,54.965,53.99,54.845,1.3356
07.04.2017 01:30:00.000 GMT+0430,07.04.2017,54.805,56.05,54.545,55.22,1.5052
08.04.2017 01:30:00.000 GMT+0430,08.04.2017,55.22,55.22,55.22,55.22,0
09.04.2017 01:30:00.000 GMT+0430,09.04.2017,55.22,55.22,55.22,55.22,0
10.04.2017 01:30:00.000 GMT+0430,10.04.2017,55.355,56.015,55.2,55.995,0.7323
11.04.2017 01:30:00.000 GMT+0430,11.04.2017,55.985,56.26,55.435,56.245,0.7532
12.04.2017 01:30:00.000 GMT+0430,12.04.2017,56.21,56.615,55.455,55.54,1.2562
13.04.2017 01:30:00.000 GMT+0430,13.04.2017,55.595,56.035,55.535,55.555,2.169
14.04.2017 01:30:00.000 GMT+0430,14.04.2017,55.555,55.555,55.555,55.555,0
15.04.2017 01:30:00.000 GMT+0430,15.04.2017,55.555,55.555,55.555,55.555,0
16.04.2017 01:30:00.000 GMT+0430,16.04.2017,55.555,55.555,55.555,55.555,0
17.04.2017 01:30:00.000 GMT+0430,17.04.2017,55.715,55.94,55.245,55.45,1.858
18.04.2017 01:30:00.000 GMT+0430,18.04.2017,55.375,55.45,54.585,54.79,2.7575
19.04.2017 01:30:00.000 GMT+0430,19.04.2017,54.745,55.165,52.555,53.05,3.0356
20.04.2017 01:30:00.000 GMT+0430,20.04.2017,53.05,53.51,52.655,52.97,3.46
21.04.2017 01:30:00.000 GMT+0430,21.04.2017,52.985,53.275,51.55,51.93,3.6379
22.04.2017 01:30:00.000 GMT+0430,22.04.2017,51.93,51.93,51.93,51.93,0
23.04.2017 01:30:00.000 GMT+0430,23.04.2017,51.93,51.93,51.93,51.93,0
24.04.2017 01:30:00.000 GMT+0430,24.04.2017,52.195,52.545,51.4,51.535,2.8421
25.04.2017 01:30:00.000 GMT+0430,25.04.2017,51.575,52.36,51.275,51.865,2.6656
26.04.2017 01:30:00.000 GMT+0430,26.04.2017,51.795,52.42,51.395,51.45,2.6183
27.04.2017 01:30:00.000 GMT+0430,27.04.2017,51.57,51.68,50.435,51.45,0.6187
28.04.2017 01:30:00.000 GMT+0430,28.04.2017,51.92,52.565,51.595,51.835,0.6634
29.04.2017 01:30:00.000 GMT+0430,29.04.2017,51.835,51.835,51.835,51.835,0
30.04.2017 01:30:00.000 GMT+0430,30.04.2017,51.835,51.835,51.835,51.835,0
01.05.2017 01:30:00.000 GMT+0430,01.05.2017,51.885,51.94,51.195,51.39,2.2544
02.05.2017 01:30:00.000 GMT+0430,02.05.2017,51.345,52.125,50.135,50.92,4.0214
03.05.2017 01:30:00.000 GMT+0430,03.05.2017,50.89,51.105,50.175,50.495,4.3162
04.05.2017 01:30:00.000 GMT+0430,04.05.2017,50.56,50.695,48.14,48.365,5.3045
05.05.2017 01:30:00.000 GMT+0430,05.05.2017,48.395,49.595,46.61,49.355,6.3469
06.05.2017 01:30:00.000 GMT+0430,06.05.2017,49.355,49.355,49.355,49.355,0
07.05.2017 01:30:00.000 GMT+0430,07.05.2017,49.355,49.355,49.355,49.355,0
08.05.2017 01:30:00.000 GMT+0430,08.05.2017,49.835,49.895,48.455,49.4,6.1725
09.05.2017 01:30:00.000 GMT+0430,09.05.2017,49.385,49.695,48.375,48.925,4.6404
10.05.2017 01:30:00.000 GMT+0430,10.05.2017,48.88,50.605,48.79,50.215,5.7139
11.05.2017 01:30:00.000 GMT+0430,11.05.2017,50.245,51.125,50.215,50.735,5.0181
12.05.2017 01:30:00.000 GMT+0430,12.05.2017,50.73,51.055,50.31,50.845,4.2105
13.05.2017 01:30:00.000 GMT+0430,13.05.2017,50.845,50.845,50.845,50.845,0
14.05.2017 01:30:00.000 GMT+0430,14.05.2017,50.845,50.845,50.845,50.845,0
15.05.2017 01:30:00.000 GMT+0430,15.05.2017,50.72,52.595,50.705,51.745,5.6127
16.05.2017 01:30:00.000 GMT+0430,16.05.2017,51.87,52.325,51.16,51.23,5.3648
17.05.2017 01:30:00.000 GMT+0430,17.05.2017,51.145,52.575,51.01,52.06,7.6061
18.05.2017 01:30:00.000 GMT+0430,18.05.2017,52.055,52.705,51.085,52.41,15.5514
19.05.2017 01:30:00.000 GMT+0430,19.05.2017,52.53,53.705,52.515,53.66,7.5634
20.05.2017 01:30:00.000 GMT+0430,20.05.2017,53.66,53.66,53.66,53.66,0
21.05.2017 01:30:00.000 GMT+0430,21.05.2017,53.66,53.66,53.66,53.66,0
22.05.2017 01:30:00.000 GMT+0430,22.05.2017,53.98,54.345,53.625,53.73,9.8739
23.05.2017 01:30:00.000 GMT+0430,23.05.2017,53.805,54.385,53.185,54.155,5.0652
24.05.2017 01:30:00.000 GMT+0430,24.05.2017,54.155,54.59,53.655,53.895,6.8776
25.05.2017 01:30:00.000 GMT+0430,25.05.2017,54.125,54.625,50.985,51.23,20.5921
26.05.2017 01:30:00.000 GMT+0430,26.05.2017,51.415,52.205,50.68,52.205,6.2821
27.05.2017 01:30:00.000 GMT+0430,27.05.2017,52.205,52.205,52.205,52.205,0
28.05.2017 01:30:00.000 GMT+0430,28.05.2017,52.205,52.205,52.205,52.205,0
29.05.2017 01:30:00.000 GMT+0430,29.05.2017,52.245,52.58,51.825,52.255,3.8495
30.05.2017 01:30:00.000 GMT+0430,30.05.2017,52.215,52.325,51.165,51.78,1.1356
31.05.2017 01:30:00.000 GMT+0430,31.05.2017,52.175,52.29,50.205,51.005,2.7684
01.06.2017 01:30:00.000 GMT+0430,01.06.2017,51.135,51.415,50.205,50.315,6.7577
02.06.2017 01:30:00.000 GMT+0430,02.06.2017,50.23,50.485,48.93,50.055,9.3627
03.06.2017 01:30:00.000 GMT+0430,03.06.2017,50.055,50.055,50.055,50.055,0
04.06.2017 01:30:00.000 GMT+0430,04.06.2017,50.055,50.055,50.055,50.055,0
05.06.2017 01:30:00.000 GMT+0430,05.06.2017,49.925,50.705,49.015,49.435,2.8222
06.06.2017 01:30:00.000 GMT+0430,06.06.2017,49.565,50.265,48.975,49.925,2.9001
07.06.2017 01:30:00.000 GMT+0430,07.06.2017,49.945,50.11,47.935,48.115,13.1258
08.06.2017 01:30:00.000 GMT+0430,08.06.2017,48.225,48.565,47.54,47.9,11.0112
09.06.2017 01:30:00.000 GMT+0430,09.06.2017,47.785,48.51,47.405,48.205,8.7112
10.06.2017 01:30:00.000 GMT+0430,10.06.2017,48.205,48.205,48.205,48.205,0
11.06.2017 01:30:00.000 GMT+0430,11.06.2017,48.205,48.205,48.205,48.205,0
12.06.2017 01:30:00.000 GMT+0430,12.06.2017,48.385,49.12,47.975,48.195,13.4335
13.06.2017 01:30:00.000 GMT+0430,13.06.2017,48.2,48.79,47.845,48.195,10.5696
14.06.2017 01:30:00.000 GMT+0430,14.06.2017,48.15,48.655,46.755,46.925,11.0374
15.06.2017 01:30:00.000 GMT+0430,15.06.2017,46.93,47.17,46.68,46.705,5.8055
16.06.2017 01:30:00.000 GMT+0430,16.06.2017,46.705,47.575,46.705,47.27,6.7427
17.06.2017 01:30:00.000 GMT+0430,17.06.2017,47.27,47.27,47.27,47.27,0
18.06.2017 01:30:00.000 GMT+0430,18.06.2017,47.27,47.27,47.27,47.27,0
19.06.2017 01:30:00.000 GMT+0430,19.06.2017,47.235,47.725,46.75,46.84,6.9769
20.06.2017 01:30:00.000 GMT+0430,20.06.2017,46.965,47.19,45.42,45.765,12.6323
21.06.2017 01:30:00.000 GMT+0430,21.06.2017,45.885,46.575,44.335,44.705,12.9596
22.06.2017 01:30:00.000 GMT+0430,22.06.2017,44.785,45.755,44.51,45.22,13.5057
23.06.2017 01:30:00.000 GMT+0430,23.06.2017,45.23,45.715,45,45.635,9.8749
24.06.2017 01:30:00.000 GMT+0430,24.06.2017,45.635,45.635,45.635,45.635,0
25.06.2017 01:30:00.000 GMT+0430,25.06.2017,45.635,45.635,45.635,45.635,0
26.06.2017 01:30:00.000 GMT+0430,26.06.2017,45.77,46.19,45.005,45.935,10.3321
27.06.2017 01:30:00.000 GMT+0430,27.06.2017,45.825,47.025,45.765,46.15,4.7237
28.06.2017 01:30:00.000 GMT+0430,28.06.2017,46.225,47.44,46.21,47.405,5.5718
29.06.2017 01:30:00.000 GMT+0430,29.06.2017,47.335,47.995,47.13,47.36,2.6977
30.06.2017 01:30:00.000 GMT+0430,30.06.2017,47.58,48.94,47.58,48.87,1.938
01.07.2017 01:30:00.000 GMT+0430,01.07.2017,48.87,48.87,48.87,48.87,0
02.07.2017 01:30:00.000 GMT+0430,02.07.2017,48.87,48.87,48.87,48.87,0
03.07.2017 01:30:00.000 GMT+0430,03.07.2017,48.875,49.675,48.505,49.605,11.0877
04.07.2017 01:30:00.000 GMT+0430,04.07.2017,49.605,49.87,49.26,49.595,7.6316
05.07.2017 01:30:00.000 GMT+0430,05.07.2017,49.645,49.795,47.475,48.22,24.6605
06.07.2017 01:30:00.000 GMT+0430,06.07.2017,48.235,49.145,47.755,47.835,21.7319
07.07.2017 01:30:00.000 GMT+0430,07.07.2017,47.735,47.735,46.255,46.73,16.9792
08.07.2017 01:30:00.000 GMT+0430,08.07.2017,46.73,46.73,46.73,46.73,0
09.07.2017 01:30:00.000 GMT+0430,09.07.2017,46.73,46.73,46.73,46.73,0
10.07.2017 01:30:00.000 GMT+0430,10.07.2017,46.975,47.345,46.085,47,12.6543
11.07.2017 01:30:00.000 GMT+0430,11.07.2017,47,48.18,46.32,48.16,13.4444
12.07.2017 01:30:00.000 GMT+0430,12.07.2017,48.15,48.725,47.325,47.66,18.2622
13.07.2017 01:30:00.000 GMT+0430,13.07.2017,47.61,48.5,47.145,48.39,13.2039
14.07.2017 01:30:00.000 GMT+0430,14.07.2017,48.335,49.025,48.125,49,12.9822
15.07.2017 01:30:00.000 GMT+0430,15.07.2017,49,49,49,49,0
16.07.2017 01:30:00.000 GMT+0430,16.07.2017,49,49,49,49,0
17.07.2017 01:30:00.000 GMT+0430,17.07.2017,48.965,49.225,48.265,48.33,13.6159
18.07.2017 01:30:00.000 GMT+0430,18.07.2017,48.415,49.385,48.205,48.675,17.469
19.07.2017 01:30:00.000 GMT+0430,19.07.2017,48.625,49.775,48.545,49.605,17.336
20.07.2017 01:30:00.000 GMT+0430,20.07.2017,49.605,50.16,49.165,49.29,6.5976
21.07.2017 01:30:00.000 GMT+0430,21.07.2017,49.285,49.615,47.785,47.89,6.5779
22.07.2017 01:30:00.000 GMT+0430,22.07.2017,47.89,47.89,47.89,47.89,0
23.07.2017 01:30:00.000 GMT+0430,23.07.2017,47.89,47.89,47.89,47.89,0
24.07.2017 01:30:00.000 GMT+0430,24.07.2017,47.985,48.735,47.655,48.685,10.6005
25.07.2017 01:30:00.000 GMT+0430,25.07.2017,48.68,50.885,48.575,50.775,16.5354
26.07.2017 01:30:00.000 GMT+0430,26.07.2017,50.595,51.015,50.055,50.855,23.7212
27.07.2017 01:30:00.000 GMT+0430,27.07.2017,50.855,51.605,50.475,51.57,18.9951
28.07.2017 01:30:00.000 GMT+0430,28.07.2017,51.54,52.635,51.28,52.505,1.8664
29.07.2017 01:30:00.000 GMT+0430,29.07.2017,52.505,52.505,52.505,52.505,0
30.07.2017 01:30:00.000 GMT+0430,30.07.2017,52.505,52.505,52.505,52.505,0
31.07.2017 01:30:00.000 GMT+0430,31.07.2017,52.385,52.87,51.755,52.65,3.8512
01.08.2017 01:30:00.000 GMT+0430,01.08.2017,52.635,52.9,50.855,51.405,19.23
02.08.2017 01:30:00.000 GMT+0430,02.08.2017,51.415,52.395,51.155,52.315,18.7323
03.08.2017 01:30:00.000 GMT+0430,03.08.2017,52.2,52.855,51.735,51.89,18.7033
04.08.2017 01:30:00.000 GMT+0430,04.08.2017,51.99,52.495,51.415,52.37,15.5863
05.08.2017 01:30:00.000 GMT+0430,05.08.2017,52.37,52.37,52.37,52.37,0
06.08.2017 01:30:00.000 GMT+0430,06.08.2017,52.37,52.37,52.37,52.37,0
07.08.2017 01:30:00.000 GMT+0430,07.08.2017,52.365,52.495,51.345,52.22,16.5393
08.08.2017 01:30:00.000 GMT+0430,08.08.2017,52.215,52.705,51.805,51.845,16.3541
09.08.2017 01:30:00.000 GMT+0430,09.08.2017,51.96,52.805,51.775,52.785,12.7691
10.08.2017 01:30:00.000 GMT+0430,10.08.2017,52.79,53.605,51.635,51.835,26.1268
11.08.2017 01:30:00.000 GMT+0430,11.08.2017,51.945,52.245,51.275,51.965,21.3461
12.08.2017 01:30:00.000 GMT+0430,12.08.2017,51.965,51.965,51.965,51.965,0
13.08.2017 01:30:00.000 GMT+0430,13.08.2017,51.965,51.965,51.965,51.965,0
14.08.2017 01:30:00.000 GMT+0430,14.08.2017,52.075,52.355,50.545,50.625,19.6655
15.08.2017 01:30:00.000 GMT+0430,15.08.2017,50.63,51.08,50.06,50.945,16.9911
16.08.2017 01:30:00.000 GMT+0430,16.08.2017,50.95,51.345,50.125,50.295,17.9459
17.08.2017 01:30:00.000 GMT+0430,17.08.2017,50.3,51.085,49.975,50.805,18.1605
18.08.2017 01:30:00.000 GMT+0430,18.08.2017,50.81,52.93,50.775,52.835,20.7599
19.08.2017 01:30:00.000 GMT+0430,19.08.2017,52.835,52.835,52.835,52.835,0
20.08.2017 01:30:00.000 GMT+0430,20.08.2017,52.835,52.835,52.835,52.835,0
21.08.2017 01:30:00.000 GMT+0430,21.08.2017,52.685,52.785,51.275,51.63,20.1019
22.08.2017 01:30:00.000 GMT+0430,22.08.2017,51.76,52.245,51.365,51.565,19.1077
23.08.2017 01:30:00.000 GMT+0430,23.08.2017,51.55,52.59,51.425,52.505,17.1573
24.08.2017 01:30:00.000 GMT+0430,24.08.2017,52.52,52.685,51.575,52.13,18.0461
25.08.2017 01:30:00.000 GMT+0430,25.08.2017,52.285,52.645,51.895,52.305,19.4243
26.08.2017 01:30:00.000 GMT+0430,26.08.2017,52.305,52.305,52.305,52.305,0
27.08.2017 01:30:00.000 GMT+0430,27.08.2017,52.305,52.305,52.305,52.305,0
28.08.2017 01:30:00.000 GMT+0430,28.08.2017,52.655,52.725,51.485,52.035,15.9127
29.08.2017 01:30:00.000 GMT+0430,29.08.2017,52.045,52.155,51.34,51.895,14.9601
30.08.2017 01:30:00.000 GMT+0430,30.08.2017,51.895,51.985,50.685,50.84,15.6083
31.08.2017 01:30:00.000 GMT+0430,31.08.2017,50.55,52.87,50.505,52.79,4.3552
01.09.2017 01:30:00.000 GMT+0430,01.09.2017,52.785,52.915,52.215,52.725,9.3713
02.09.2017 01:30:00.000 GMT+0430,02.09.2017,52.725,52.725,52.725,52.725,0
03.09.2017 01:30:00.000 GMT+0430,03.09.2017,52.725,52.725,52.725,52.725,0
04.09.2017 01:30:00.000 GMT+0430,04.09.2017,52.33,52.76,51.955,52.3,4.5939
05.09.2017 01:30:00.000 GMT+0430,05.09.2017,52.21,53.625,52.045,53.185,8.2798
06.09.2017 01:30:00.000 GMT+0430,06.09.2017,53.125,54.27,53.055,54.065,11.1103
07.09.2017 01:30:00.000 GMT+0430,07.09.2017,54.075,54.635,53.86,54.47,11.0604
08.09.2017 01:30:00.000 GMT+0430,08.09.2017,54.535,54.825,53.54,53.735,9.5257
09.09.2017 01:30:00.000 GMT+0430,09.09.2017,53.735,53.735,53.735,53.735,0
10.09.2017 01:30:00.000 GMT+0430,10.09.2017,53.735,53.735,53.735,53.735,0
11.09.2017 01:30:00.000 GMT+0430,11.09.2017,53.97,54.095,53.042,53.84,12.8242
12.09.2017 01:30:00.000 GMT+0430,12.09.2017,53.785,54.415,53.405,54.255,11.2619
13.09.2017 01:30:00.000 GMT+0430,13.09.2017,54.11,55.175,54.045,55.095,12.4525
14.09.2017 01:30:00.000 GMT+0430,14.09.2017,54.96,55.965,54.895,55.225,11.7711
15.09.2017 01:30:00.000 GMT+0430,15.09.2017,55.265,55.825,54.835,55.505,11.5094
16.09.2017 01:30:00.000 GMT+0430,16.09.2017,55.505,55.505,55.505,55.505,0
17.09.2017 01:30:00.000 GMT+0430,17.09.2017,55.505,55.505,55.505,55.505,0
18.09.2017 01:30:00.000 GMT+0430,18.09.2017,55.485,55.91,54.795,55.42,12.191
19.09.2017 01:30:00.000 GMT+0430,19.09.2017,55.415,55.855,54.855,55.34,10.7535
20.09.2017 01:30:00.000 GMT+0430,20.09.2017,55.3,56.445,55.225,56.145,14.1553
21.09.2017 01:30:00.000 GMT+0430,21.09.2017,56.105,56.495,55.75,56.475,12.2792
22.09.2017 00:30:00.000 GMT+0330,22.09.2017,56.47,56.875,56.195,56.765,11.5958
23.09.2017 00:30:00.000 GMT+0330,23.09.2017,56.765,56.765,56.765,56.765,0
24.09.2017 00:30:00.000 GMT+0330,24.09.2017,56.765,56.765,56.765,56.765,0
25.09.2017 00:30:00.000 GMT+0330,25.09.2017,56.85,59.22,56.67,59.135,9.7367
26.09.2017 00:30:00.000 GMT+0330,26.09.2017,59.055,59.47,57.745,58.535,14.5949
27.09.2017 00:30:00.000 GMT+0330,27.09.2017,58.575,58.86,57.55,57.64,11.0612
28.09.2017 00:30:00.000 GMT+0330,28.09.2017,57.685,58.595,56.83,57.42,12.3345
29.09.2017 00:30:00.000 GMT+0330,29.09.2017,57.24,57.405,56.41,56.685,3.0014
30.09.2017 00:30:00.000 GMT+0330,30.09.2017,56.685,56.685,56.685,56.685,0
01.10.2017 00:30:00.000 GMT+0330,01.10.2017,56.685,56.685,56.685,56.685,0
02.10.2017 00:30:00.000 GMT+0330,02.10.2017,56.69,56.72,55.485,56.05,8.5592
03.10.2017 00:30:00.000 GMT+0330,03.10.2017,56.01,56.375,55.675,55.685,7.6001
04.10.2017 00:30:00.000 GMT+0330,04.10.2017,55.665,56.165,55.355,55.74,9.5263
05.10.2017 00:30:00.000 GMT+0330,05.10.2017,55.705,57.205,55.655,56.95,9.288
06.10.2017 00:30:00.000 GMT+0330,06.10.2017,56.915,57.245,55.095,55.535,10.9449
07.10.2017 00:30:00.000 GMT+0330,07.10.2017,55.535,55.535,55.535,55.535,0
08.10.2017 00:30:00.000 GMT+0330,08.10.2017,55.535,55.535,55.535,55.535,0
09.10.2017 00:30:00.000 GMT+0330,09.10.2017,55.675,55.945,55.035,55.645,8.1074
10.10.2017 00:30:00.000 GMT+0330,10.10.2017,55.77,56.875,55.745,56.505,8.0818
11.10.2017 00:30:00.000 GMT+0330,11.10.2017,56.495,57.065,56.125,56.615,7.3239
12.10.2017 00:30:00.000 GMT+0330,12.10.2017,56.675,56.805,55.855,56.38,3.9101
13.10.2017 00:30:00.000 GMT+0330,13.10.2017,56.42,57.54,56.295,57.155,11.5754
14.10.2017 00:30:00.000 GMT+0330,14.10.2017,57.155,57.155,57.155,57.155,0
15.10.2017 00:30:00.000 GMT+0330,15.10.2017,57.155,57.155,57.155,57.155,0
16.10.2017 00:30:00.000 GMT+0330,16.10.2017,57.735,58.445,57.505,57.875,8.7889
17.10.2017 00:30:00.000 GMT+0330,17.10.2017,57.795,58.31,57.145,58.09,8.6562
18.10.2017 00:30:00.000 GMT+0330,18.10.2017,58.23,58.505,57.715,58.17,8.2098
19.10.2017 00:30:00.000 GMT+0330,19.10.2017,58.21,58.275,57.005,57.225,8.212
20.10.2017 00:30:00.000 GMT+0330,20.10.2017,57.335,57.855,56.575,57.825,7.3523
21.10.2017 00:30:00.000 GMT+0330,21.10.2017,57.825,57.825,57.825,57.825,0
22.10.2017 00:30:00.000 GMT+0330,22.10.2017,57.825,57.825,57.825,57.825,0
23.10.2017 00:30:00.000 GMT+0330,23.10.2017,57.88,57.985,57.245,57.305,7.8234
24.10.2017 00:30:00.000 GMT+0330,24.10.2017,57.4,58.455,57.005,58.45,8.9702
25.10.2017 00:30:00.000 GMT+0330,25.10.2017,58.375,58.705,57.825,58.4,9.0136
26.10.2017 00:30:00.000 GMT+0330,26.10.2017,58.37,59.52,58.02,59.475,8.6162
27.10.2017 00:30:00.000 GMT+0330,27.10.2017,59.325,60.495,58.79,60.48,9.4635
28.10.2017 00:30:00.000 GMT+0330,28.10.2017,60.48,60.48,60.48,60.48,0
29.10.2017 00:30:00.000 GMT+0330,29.10.2017,60.48,60.48,60.48,60.48,0
30.10.2017 00:30:00.000 GMT+0330,30.10.2017,60.595,60.975,60.11,60.905,7.24
31.10.2017 00:30:00.000 GMT+0330,31.10.2017,60.5,61.15,60.22,61.06,2.0127
01.11.2017 00:30:00.000 GMT+0330,01.11.2017,61.055,61.67,59.975,60.445,9.6969
02.11.2017 00:30:00.000 GMT+0330,02.11.2017,60.515,60.825,60.005,60.71,8.2898
03.11.2017 00:30:00.000 GMT+0330,03.11.2017,60.82,62.195,60.565,62.045,9.1062
04.11.2017 00:30:00.000 GMT+0330,04.11.2017,62.045,62.045,62.045,62.045,0
05.11.2017 00:30:00.000 GMT+0330,05.11.2017,62.045,62.045,62.045,62.045,0
06.11.2017 01:30:00.000 GMT+0330,06.11.2017,62.23,64.405,62.105,64.035,10.6327
07.11.2017 01:30:00.000 GMT+0330,07.11.2017,64.1,64.615,63.47,63.52,10.0146
08.11.2017 01:30:00.000 GMT+0330,08.11.2017,63.7,64.615,62.925,63.465,12.2143
09.11.2017 01:30:00.000 GMT+0330,09.11.2017,63.515,64.215,63.235,63.775,10.7776
10.11.2017 01:30:00.000 GMT+0330,10.11.2017,63.805,64.24,63.333,63.565,7.9115
11.11.2017 01:30:00.000 GMT+0330,11.11.2017,63.565,63.565,63.565,63.565,0
12.11.2017 01:30:00.000 GMT+0330,12.11.2017,63.565,63.565,63.565,63.565,0
13.11.2017 01:30:00.000 GMT+0330,13.11.2017,63.65,63.675,62.585,63.085,7.7204
14.11.2017 01:30:00.000 GMT+0330,14.11.2017,63.025,63.13,61.165,61.36,8.3048
15.11.2017 01:30:00.000 GMT+0330,15.11.2017,61.43,62.105,61.275,61.845,7.5345
16.11.2017 01:30:00.000 GMT+0330,16.11.2017,61.82,62.115,61.235,61.345,6.8154
17.11.2017 01:30:00.000 GMT+0330,17.11.2017,61.335,62.885,61.055,62.68,9.9251
18.11.2017 01:30:00.000 GMT+0330,18.11.2017,62.68,62.68,62.68,62.68,0
19.11.2017 01:30:00.000 GMT+0330,19.11.2017,62.68,62.68,62.68,62.68,0
20.11.2017 01:30:00.000 GMT+0330,20.11.2017,62.46,62.665,61.41,62.15,13.393
21.11.2017 01:30:00.000 GMT+0330,21.11.2017,62.125,62.805,62.05,62.665,15.047
22.11.2017 01:30:00.000 GMT+0330,22.11.2017,62.725,63.385,62.585,63.28,17.3108
23.11.2017 01:30:00.000 GMT+0330,23.11.2017,63.17,63.545,62.855,63.385,3.2768
24.11.2017 01:30:00.000 GMT+0330,24.11.2017,63.33,63.915,63.265,63.705,9.0128
25.11.2017 01:30:00.000 GMT+0330,25.11.2017,63.705,63.705,63.705,63.705,0
26.11.2017 01:30:00.000 GMT+0330,26.11.2017,63.705,63.705,63.705,63.705,0
27.11.2017 01:30:00.000 GMT+0330,27.11.2017,63.735,63.955,63.075,63.705,10.4295
28.11.2017 01:30:00.000 GMT+0330,28.11.2017,63.755,63.865,63.075,63.33,4.0987
29.11.2017 01:30:00.000 GMT+0330,29.11.2017,63.295,64.045,62.475,63.015,9.4455
30.11.2017 01:30:00.000 GMT+0330,30.11.2017,62.605,63.345,62.13,62.685,4.411
01.12.2017 01:30:00.000 GMT+0330,01.12.2017,62.68,64.29,62.56,63.625,8.4097
02.12.2017 01:30:00.000 GMT+0330,02.12.2017,63.625,63.625,63.625,63.625,0
03.12.2017 01:30:00.000 GMT+0330,03.12.2017,63.625,63.625,63.625,63.625,0
04.12.2017 01:30:00.000 GMT+0330,04.12.2017,63.625,63.625,62.345,62.41,7.3812
05.12.2017 01:30:00.000 GMT+0330,05.12.2017,62.43,63.12,62.11,62.62,6.235
06.12.2017 01:30:00.000 GMT+0330,06.12.2017,62.6,62.895,61.105,61.22,7.8702
07.12.2017 01:30:00.000 GMT+0330,07.12.2017,61.3,62.23,61.125,62.035,6.1467
08.12.2017 01:30:00.000 GMT+0330,08.12.2017,62.04,63.61,61.985,63.295,8.2449
09.12.2017 01:30:00.000 GMT+0330,09.12.2017,63.295,63.295,63.295,63.295,0
10.12.2017 01:30:00.000 GMT+0330,10.12.2017,63.295,63.295,63.295,63.295,0
11.12.2017 01:30:00.000 GMT+0330,11.12.2017,63.125,64.9,62.965,64.69,8.1536
12.12.2017 01:30:00.000 GMT+0330,12.12.2017,64.63,65.795,63.045,63.82,10.4002
13.12.2017 01:30:00.000 GMT+0330,13.12.2017,63.765,64.285,62.335,62.64,8.0366
14.12.2017 01:30:00.000 GMT+0330,14.12.2017,62.785,63.48,61.985,63.365,7.7557
15.12.2017 01:30:00.000 GMT+0330,15.12.2017,63.305,63.655,63.06,63.22,7.0944
16.12.2017 01:30:00.000 GMT+0330,16.12.2017,63.22,63.22,63.22,63.22,0
17.12.2017 01:30:00.000 GMT+0330,17.12.2017,63.22,63.22,63.22,63.22,0
18.12.2017 01:30:00.000 GMT+0330,18.12.2017,63.265,63.875,62.975,63.405,8.3347
19.12.2017 01:30:00.000 GMT+0330,19.12.2017,63.39,63.88,63.265,63.81,6.0367
20.12.2017 01:30:00.000 GMT+0330,20.12.2017,63.795,64.57,63.645,64.48,6.1824
21.12.2017 01:30:00.000 GMT+0330,21.12.2017,64.455,64.895,64.175,64.725,5.843
22.12.2017 01:30:00.000 GMT+0330,22.12.2017,64.66,65.25,64.355,65.005,5.2504
23.12.2017 01:30:00.000 GMT+0330,23.12.2017,65.005,65.005,65.005,65.005,0
24.12.2017 01:30:00.000 GMT+0330,24.12.2017,65.005,65.005,65.005,65.005,0
25.12.2017 01:30:00.000 GMT+0330,25.12.2017,65.005,65.005,65.005,65.005,0
26.12.2017 01:30:00.000 GMT+0330,26.12.2017,65.205,67.055,64.975,66.79,6.0211
27.12.2017 01:30:00.000 GMT+0330,27.12.2017,66.695,66.91,66,66.405,5.9904
28.12.2017 01:30:00.000 GMT+0330,28.12.2017,65.955,66.295,65.705,66.15,2.338
29.12.2017 01:30:00.000 GMT+0330,29.12.2017,66.13,66.94,66.12,66.605,5.9065
30.12.2017 01:30:00.000 GMT+0330,30.12.2017,66.605,66.605,66.605,66.605,0
31.12.2017 01:30:00.000 GMT+0330,31.12.2017,66.605,66.605,66.605,66.605,0
01.01.2018 01:30:00.000 GMT+0330,01.01.2018,66.605,66.605,66.605,66.605,0
02.01.2018 01:30:00.000 GMT+0330,02.01.2018,66.605,67.26,66.21,66.46,7.6012
03.01.2018 01:30:00.000 GMT+0330,03.01.2018,66.5,67.995,66.375,67.96,5.8619
04.01.2018 01:30:00.000 GMT+0330,04.01.2018,67.845,68.245,67.605,67.95,6.8398
05.01.2018 01:30:00.000 GMT+0330,05.01.2018,67.955,68.085,67.245,67.66,6.5469
06.01.2018 01:30:00.000 GMT+0330,06.01.2018,67.66,67.66,67.66,67.66,0
07.01.2018 01:30:00.000 GMT+0330,07.01.2018,67.66,67.66,67.66,67.66,0
08.01.2018 01:30:00.000 GMT+0330,08.01.2018,67.775,67.955,67.41,67.87,7.0838
09.01.2018 01:30:00.000 GMT+0330,09.01.2018,68.215,69.205,67.675,69.175,8.7387
10.01.2018 01:30:00.000 GMT+0330,10.01.2018,69.095,69.335,68.725,69.095,7.9814
11.01.2018 01:30:00.000 GMT+0330,11.01.2018,69.095,70.005,68.965,69.1,8.843
12.01.2018 01:30:00.000 GMT+0330,12.01.2018,69.11,69.89,68.585,69.825,7.2704
13.01.2018 01:30:00.000 GMT+0330,13.01.2018,69.825,69.825,69.825,69.825,0
14.01.2018 01:30:00.000 GMT+0330,14.01.2018,69.825,69.825,69.825,69.825,0
