Local time,Open,High,Low,Close,Volume
17.10.2019 00:30:00.000 GMT+0330,58.881,59.995,58.665,59.895,4.6954
18.10.2019 00:30:00.000 GMT+0330,59.766,60.256,58.985,59.275,4.300999999999999
19.10.2019 00:30:00.000 GMT+0330,59.275,59.275,59.275,59.275,0
20.10.2019 00:30:00.000 GMT+0330,59.275,59.275,59.275,59.275,0
21.10.2019 00:30:00.000 GMT+0330,59.161,59.511,58.225,59.035,4.4475
22.10.2019 00:30:00.000 GMT+0330,58.955,60.241,58.735,59.575,4.2761000000000005
23.10.2019 00:30:00.000 GMT+0330,59.481,61.271,58.825,61.015,4.7151
24.10.2019 00:30:00.000 GMT+0330,60.966,61.865,60.615,61.465,9.350800000000001
25.10.2019 00:30:00.000 GMT+0330,61.488,62.086,60.905,61.935,4.8944
26.10.2019 00:30:00.000 GMT+0330,61.935,61.935,61.935,61.935,0
27.10.2019 00:30:00.000 GMT+0330,61.935,61.935,61.935,61.935,0
28.10.2019 00:30:00.000 GMT+0330,62.028,62.321,61.175,61.545,4.2864
29.10.2019 00:30:00.000 GMT+0330,61.625,61.956,60.635,61.525,3.8812000000000006
30.10.2019 00:30:00.000 GMT+0330,61.568,61.901,60.475,60.666,3.3426
31.10.2019 00:30:00.000 GMT+0330,60.163,60.776,59.185,59.455,2.8596
01.11.2019 00:30:00.000 GMT+0330,59.428,61.791,59.385,61.635,2.8928999999999996
02.11.2019 00:30:00.000 GMT+0330,61.635,61.635,61.635,61.635,0
03.11.2019 00:30:00.000 GMT+0330,61.635,61.635,61.635,61.635,0
04.11.2019 01:30:00.000 GMT+0330,61.506,62.756,61.255,62.065,2.5465
05.11.2019 01:30:00.000 GMT+0330,61.915,63.166,61.915,62.915,2.0452
06.11.2019 01:30:00.000 GMT+0330,62.735,63.296,61.555,61.755,2.5092
07.11.2019 01:30:00.000 GMT+0330,61.726,62.856,61.625,62.275,2.3094
08.11.2019 01:30:00.000 GMT+0330,62.181,62.681,60.655,62.625,2.5143
09.11.2019 01:30:00.000 GMT+0330,62.625,62.625,62.625,62.625,0
10.11.2019 01:30:00.000 GMT+0330,62.625,62.625,62.625,62.625,0
11.11.2019 01:30:00.000 GMT+0330,62.326,62.736,61.555,62.215,2.168
12.11.2019 01:30:00.000 GMT+0330,62.078,62.836,61.795,61.995,3.4907
13.11.2019 01:30:00.000 GMT+0330,61.878,62.701,61.200,62.525,2.0359
14.11.2019 01:30:00.000 GMT+0330,62.576,63.186,62.125,62.315,3.9872
15.11.2019 01:30:00.000 GMT+0330,62.416,63.616,61.675,63.415,2.8369
16.11.2019 01:30:00.000 GMT+0330,63.415,63.415,63.415,63.415,0
17.11.2019 01:30:00.000 GMT+0330,63.415,63.415,63.415,63.415,0
18.11.2019 01:30:00.000 GMT+0330,63.305,63.546,61.915,62.223,2.8625000000000003
19.11.2019 01:30:00.000 GMT+0330,62.256,62.546,60.673,60.705,3.0254
20.11.2019 01:30:00.000 GMT+0330,60.955,62.776,60.265,62.413,3.7306
21.11.2019 01:30:00.000 GMT+0330,62.135,64.006,61.900,63.625,3.6563999999999997
22.11.2019 01:30:00.000 GMT+0330,63.621,64.246,62.955,63.545,3.3169999999999997
23.11.2019 01:30:00.000 GMT+0330,63.545,63.545,63.545,63.545,0
24.11.2019 01:30:00.000 GMT+0330,63.545,63.545,63.545,63.545,0
25.11.2019 01:30:00.000 GMT+0330,63.445,63.776,62.945,63.545,3.0119
26.11.2019 01:30:00.000 GMT+0330,63.645,64.291,63.425,64.095,3.5544
27.11.2019 01:30:00.000 GMT+0330,64.006,64.571,63.491,64.041,2.2819999999999996
28.11.2019 01:30:00.000 GMT+0330,62.756,63.321,62.490,63.255,1.1381000000000001
29.11.2019 01:30:00.000 GMT+0330,63.135,63.176,60.325,60.695,2.7613000000000003
30.11.2019 01:30:00.000 GMT+0330,60.695,60.695,60.695,60.695,0
01.12.2019 01:30:00.000 GMT+0330,60.695,60.695,60.695,60.695,0
02.12.2019 01:30:00.000 GMT+0330,61.305,62.066,60.735,60.925,3.9625
03.12.2019 01:30:00.000 GMT+0330,61.008,61.556,60.295,60.975,3.6744000000000003
04.12.2019 01:30:00.000 GMT+0330,61.071,63.475,60.975,62.975,5.0059000000000005
05.12.2019 01:30:00.000 GMT+0330,62.916,63.875,62.715,63.245,7.1529
06.12.2019 01:30:00.000 GMT+0330,63.416,64.851,62.805,64.285,3.060200000000001
07.12.2019 01:30:00.000 GMT+0330,64.285,64.285,64.285,64.285,0
08.12.2019 01:30:00.000 GMT+0330,64.285,64.285,64.285,64.285,0
09.12.2019 01:30:00.000 GMT+0330,64.071,64.476,63.585,64.035,2.4761000000000006
10.12.2019 01:30:00.000 GMT+0330,64.018,64.671,63.755,64.135,2.6906000000000008
11.12.2019 01:30:00.000 GMT+0330,63.895,64.225,62.985,63.805,2.3361
12.12.2019 01:30:00.000 GMT+0330,63.888,64.821,63.855,64.285,2.4625999999999997
13.12.2019 01:30:00.000 GMT+0330,64.601,65.766,64.475,64.885,3.0434999999999994
14.12.2019 01:30:00.000 GMT+0330,64.885,64.885,64.885,64.885,0
15.12.2019 01:30:00.000 GMT+0330,64.885,64.885,64.885,64.885,0
16.12.2019 01:30:00.000 GMT+0330,64.975,65.636,64.915,65.325,2.7646
17.12.2019 01:30:00.000 GMT+0330,65.296,66.226,65.115,65.795,2.6046000000000005
18.12.2019 01:30:00.000 GMT+0330,65.866,66.406,65.546,66.098,1.6557
19.12.2019 01:30:00.000 GMT+0330,66.148,66.756,66.016,66.515,1.8642
20.12.2019 01:30:00.000 GMT+0330,66.566,66.676,65.720,65.995,2.9276
21.12.2019 01:30:00.000 GMT+0330,65.995,65.995,65.995,65.995,0
22.12.2019 01:30:00.000 GMT+0330,65.995,65.995,65.995,65.995,0
23.12.2019 01:30:00.000 GMT+0330,66.055,66.596,65.785,66.465,1.4324999999999999
24.12.2019 01:30:00.000 GMT+0330,66.436,67.236,66.315,67.145,0.7289
25.12.2019 01:30:00.000 GMT+0330,67.145,67.145,67.145,67.145,0
26.12.2019 01:30:00.000 GMT+0330,67.271,67.931,67.196,67.845,0.8009999999999998
27.12.2019 01:30:00.000 GMT+0330,67.936,68.296,67.556,68.115,1.0661
28.12.2019 01:30:00.000 GMT+0330,68.115,68.115,68.115,68.115,0
29.12.2019 01:30:00.000 GMT+0330,68.115,68.115,68.115,68.115,0
30.12.2019 01:30:00.000 GMT+0330,66.861,67.556,66.055,66.615,2.3643
31.12.2019 01:30:00.000 GMT+0330,66.616,66.906,65.610,65.995,3.0362999999999998
01.01.2020 01:30:00.000 GMT+0330,65.995,65.995,65.995,65.995,0
02.01.2020 01:30:00.000 GMT+0330,66.341,66.556,65.685,66.225,3.1273
03.01.2020 01:30:00.000 GMT+0330,66.258,69.466,66.195,68.575,5.8921
04.01.2020 01:30:00.000 GMT+0330,68.575,68.575,68.575,68.575,0
05.01.2020 01:30:00.000 GMT+0330,68.575,68.575,68.575,68.575,0
06.01.2020 01:30:00.000 GMT+0330,69.705,70.721,68.195,68.395,4.9469
07.01.2020 01:30:00.000 GMT+0330,68.611,68.721,67.635,68.265,4.374499999999999
08.01.2020 01:30:00.000 GMT+0330,71.148,71.265,64.920,65.805,7.018400000000001
09.01.2020 01:30:00.000 GMT+0330,65.976,66.076,64.535,65.375,4.4113
10.01.2020 01:30:00.000 GMT+0330,65.308,65.636,64.845,64.995,3.5641000000000003
11.01.2020 01:30:00.000 GMT+0330,64.995,64.995,64.995,64.995,0
12.01.2020 01:30:00.000 GMT+0330,64.995,64.995,64.995,64.995,0
13.01.2020 01:30:00.000 GMT+0330,64.861,65.236,63.895,64.205,3.1842999999999995
14.01.2020 01:30:00.000 GMT+0330,64.266,65.031,63.895,64.395,3.3364000000000007
15.01.2020 01:30:00.000 GMT+0330,64.406,64.585,63.535,64.295,2.9069000000000003
16.01.2020 01:30:00.000 GMT+0330,64.236,64.931,63.895,64.695,2.6164
17.01.2020 01:30:00.000 GMT+0330,64.701,65.115,64.455,65.075,1.8804999999999998
18.01.2020 01:30:00.000 GMT+0330,65.075,65.075,65.075,65.075,0
19.01.2020 01:30:00.000 GMT+0330,65.075,65.075,65.075,65.075,0
20.01.2020 01:30:00.000 GMT+0330,65.671,65.691,64.905,65.125,1.2339000000000002
21.01.2020 01:30:00.000 GMT+0330,65.248,65.316,64.035,64.455,3.0397999999999996
22.01.2020 01:30:00.000 GMT+0330,64.508,64.546,62.595,62.595,3.1458
23.01.2020 01:30:00.000 GMT+0330,62.648,62.661,61.225,62.085,4.0584
24.01.2020 01:30:00.000 GMT+0330,61.986,62.435,60.225,60.625,3.1448000000000005
25.01.2020 01:30:00.000 GMT+0330,60.625,60.625,60.625,60.625,0
26.01.2020 01:30:00.000 GMT+0330,60.625,60.625,60.625,60.625,0
27.01.2020 01:30:00.000 GMT+0330,59.541,59.785,58.475,58.925,5.4511
28.01.2020 01:30:00.000 GMT+0330,59.006,60.078,58.500,59.975,5.8636
29.01.2020 01:30:00.000 GMT+0330,59.786,60.601,59.230,59.826,4.868
30.01.2020 01:30:00.000 GMT+0330,58.661,58.726,56.726,58.193,3.6832000000000003
31.01.2020 01:30:00.000 GMT+0330,58.271,58.525,55.900,56.605,6.0324
01.02.2020 01:30:00.000 GMT+0330,56.605,56.605,56.605,56.605,0
02.02.2020 01:30:00.000 GMT+0330,56.605,56.605,56.605,56.605,0
03.02.2020 01:30:00.000 GMT+0330,55.961,56.746,54.043,54.085,6.7783
04.02.2020 01:30:00.000 GMT+0330,54.326,55.621,53.663,53.755,6.87
05.02.2020 01:30:00.000 GMT+0330,54.081,56.441,54.020,55.605,6.659399999999999
06.02.2020 01:30:00.000 GMT+0330,55.578,56.551,54.225,55.135,6.0671
07.02.2020 01:30:00.000 GMT+0330,55.176,55.386,54.185,54.425,5.1602
08.02.2020 01:30:00.000 GMT+0330,54.425,54.425,54.425,54.425,0
09.02.2020 01:30:00.000 GMT+0330,54.425,54.425,54.425,54.425,0
10.02.2020 01:30:00.000 GMT+0330,53.981,54.681,53.085,53.385,4.6301000000000005
11.02.2020 01:30:00.000 GMT+0330,53.621,54.656,53.621,54.145,3.992
12.02.2020 01:30:00.000 GMT+0330,54.406,56.275,54.366,56.255,4.213
13.02.2020 01:30:00.000 GMT+0330,55.691,56.816,54.935,56.395,4.552499999999999
14.02.2020 01:30:00.000 GMT+0330,56.408,57.502,56.125,57.325,3.8819999999999997
15.02.2020 01:30:00.000 GMT+0330,57.325,57.325,57.325,57.325,0
16.02.2020 01:30:00.000 GMT+0330,57.325,57.325,57.325,57.325,0
17.02.2020 01:30:00.000 GMT+0330,57.095,57.671,56.805,57.535,1.8062000000000002
18.02.2020 01:30:00.000 GMT+0330,57.258,57.796,56.285,57.665,3.6087
19.02.2020 01:30:00.000 GMT+0330,57.628,59.376,57.500,59.295,2.9797
20.02.2020 01:30:00.000 GMT+0330,59.301,59.971,58.875,59.025,4.1141
21.02.2020 01:30:00.000 GMT+0330,59.016,59.216,57.695,58.435,5.635999999999999
22.02.2020 01:30:00.000 GMT+0330,58.435,58.435,58.435,58.435,0
23.02.2020 01:30:00.000 GMT+0330,58.435,58.435,58.435,58.435,0
24.02.2020 01:30:00.000 GMT+0330,56.565,57.191,55.115,56.135,4.9098
25.02.2020 01:30:00.000 GMT+0330,56.475,56.951,54.611,54.948,3.9295000000000004
26.02.2020 01:30:00.000 GMT+0330,55.101,55.416,53.016,53.381,3.4970999999999997
27.02.2020 01:30:00.000 GMT+0330,52.511,52.621,50.375,50.955,8.48
28.02.2020 01:30:00.000 GMT+0330,51.025,51.090,48.915,50.075,8.998899999999999
29.02.2020 01:30:00.000 GMT+0330,50.075,50.075,50.075,50.075,0
01.03.2020 01:30:00.000 GMT+0330,50.075,50.075,50.075,50.075,0
02.03.2020 01:30:00.000 GMT+0330,49.356,52.758,49.356,52.753,5.837400000000001
03.03.2020 01:30:00.000 GMT+0330,53.528,53.826,51.201,51.805,6.3138
04.03.2020 01:30:00.000 GMT+0330,52.271,53.016,51.026,51.575,3.9385999999999997
05.03.2020 01:30:00.000 GMT+0330,51.636,52.006,49.681,50.003,3.8287
06.03.2020 01:30:00.000 GMT+0330,50.198,50.426,45.165,45.505,5.690400000000001
07.03.2020 01:30:00.000 GMT+0330,45.505,45.505,45.505,45.505,0
08.03.2020 01:30:00.000 GMT+0330,45.505,45.505,45.505,45.505,0
09.03.2020 00:30:00.000 GMT+0330,35.675,37.381,31.256,33.415,40.630300000000005
10.03.2020 00:30:00.000 GMT+0330,35.985,38.191,34.975,37.895,22.804899999999996
11.03.2020 00:30:00.000 GMT+0330,37.395,39.575,35.325,36.025,24.479300000000006
12.03.2020 00:30:00.000 GMT+0330,36.145,36.435,32.475,32.625,23.111900000000006
13.03.2020 00:30:00.000 GMT+0330,32.705,36.075,32.475,34.665,21.464600000000004
14.03.2020 00:30:00.000 GMT+0330,34.665,34.665,34.665,34.665,0
15.03.2020 00:30:00.000 GMT+0330,34.665,34.665,34.665,34.665,0
16.03.2020 00:30:00.000 GMT+0330,32.195,33.232,29.435,29.575,8.9462
17.03.2020 00:30:00.000 GMT+0330,30.002,31.221,28.475,28.595,5.522600000000001
18.03.2020 00:30:00.000 GMT+0330,28.465,29.165,24.495,26.445,18.145299999999995
19.03.2020 00:30:00.000 GMT+0330,26.705,29.295,24.925,28.165,22.8039
20.03.2020 00:30:00.000 GMT+0330,28.695,30.895,26.790,27.325,12.804400000000001
21.03.2020 01:30:00.000 GMT+0430,27.325,27.325,27.325,27.325,0
22.03.2020 01:30:00.000 GMT+0430,27.325,27.325,27.325,27.325,0
23.03.2020 01:30:00.000 GMT+0430,25.248,27.501,25.105,27.445,3.5248
24.03.2020 01:30:00.000 GMT+0430,27.718,28.621,26.665,27.575,3.3333000000000004
25.03.2020 01:30:00.000 GMT+0430,27.698,28.261,25.760,27.405,3.2871
26.03.2020 01:30:00.000 GMT+0430,27.408,27.705,26.021,26.806,2.5578000000000003
27.03.2020 01:30:00.000 GMT+0430,26.688,26.968,24.141,24.816,2.3116
28.03.2020 01:30:00.000 GMT+0430,24.816,24.816,24.816,24.816,0
29.03.2020 01:30:00.000 GMT+0430,24.816,24.816,24.816,24.816,0
30.03.2020 01:30:00.000 GMT+0430,26.801,27.151,25.275,26.365,4.5407
31.03.2020 01:30:00.000 GMT+0430,26.538,27.885,25.622,25.725,3.5130999999999997
01.04.2020 01:30:00.000 GMT+0430,25.975,26.255,24.517,25.635,3.2659000000000002
02.04.2020 01:30:00.000 GMT+0430,25.647,36.107,25.440,29.535,5.329599999999999
03.04.2020 01:30:00.000 GMT+0430,29.725,34.965,28.225,34.875,14.786699999999998
04.04.2020 01:30:00.000 GMT+0430,34.875,34.875,34.875,34.875,0
05.04.2020 01:30:00.000 GMT+0430,34.875,34.875,34.875,34.875,0
06.04.2020 01:30:00.000 GMT+0430,31.940,34.215,31.735,33.255,1.7909999999999997
07.04.2020 01:30:00.000 GMT+0430,33.767,34.135,31.725,32.405,3.389700000000001
08.04.2020 01:30:00.000 GMT+0430,32.565,33.815,31.525,33.635,0.8132999999999999
09.04.2020 01:30:00.000 GMT+0430,33.767,36.365,31.275,31.745,5.1287
10.04.2020 01:30:00.000 GMT+0430,31.745,31.745,31.745,31.745,0
11.04.2020 01:30:00.000 GMT+0430,31.745,31.745,31.745,31.745,0
12.04.2020 01:30:00.000 GMT+0430,31.745,31.745,31.745,31.745,0
13.04.2020 01:30:00.000 GMT+0430,31.995,33.225,30.610,31.815,3.1041999999999996
14.04.2020 01:30:00.000 GMT+0430,32.215,32.305,29.365,30.025,3.0056
15.04.2020 01:30:00.000 GMT+0430,30.245,30.305,27.145,27.935,3.3217
16.04.2020 01:30:00.000 GMT+0430,28.060,28.975,27.176,28.285,3.0374000000000003
17.04.2020 01:30:00.000 GMT+0430,28.825,28.905,27.556,28.285,3.4925999999999995
18.04.2020 01:30:00.000 GMT+0430,28.285,28.285,28.285,28.285,0
19.04.2020 01:30:00.000 GMT+0430,28.285,28.285,28.285,28.285,0
20.04.2020 01:30:00.000 GMT+0430,27.850,28.225,25.345,25.915,4.524
21.04.2020 01:30:00.000 GMT+0430,26.255,26.490,17.496,19.605,11.19
22.04.2020 01:30:00.000 GMT+0430,20.245,22.425,15.965,20.765,17.9478
23.04.2020 01:30:00.000 GMT+0430,20.895,23.185,20.035,21.765,4.2875
24.04.2020 01:30:00.000 GMT+0430,21.997,22.660,20.485,21.935,2.9828
25.04.2020 01:30:00.000 GMT+0430,21.935,21.935,21.935,21.935,0
26.04.2020 01:30:00.000 GMT+0430,21.935,21.935,21.935,21.935,0
27.04.2020 01:30:00.000 GMT+0430,21.895,21.900,19.095,19.955,3.4234999999999998
28.04.2020 01:30:00.000 GMT+0430,19.535,21.260,18.705,20.632,4.4431
29.04.2020 01:30:00.000 GMT+0430,22.797,25.155,22.695,24.195,16.164
30.04.2020 01:30:00.000 GMT+0430,24.615,26.965,24.375,26.635,4.9947
01.05.2020 01:30:00.000 GMT+0430,26.955,27.825,25.745,26.532,5.3221
02.05.2020 01:30:00.000 GMT+0430,26.532,26.532,26.532,26.532,0
03.05.2020 01:30:00.000 GMT+0430,26.532,26.532,26.532,26.532,0
04.05.2020 01:30:00.000 GMT+0430,25.840,28.045,25.485,27.855,3.4366000000000003
05.05.2020 01:30:00.000 GMT+0430,28.100,31.642,27.750,31.537,4.5977
06.05.2020 01:30:00.000 GMT+0430,32.207,32.207,28.655,29.815,6.326800000000002
07.05.2020 01:30:00.000 GMT+0430,29.747,31.815,29.065,29.325,6.894100000000001
08.05.2020 01:30:00.000 GMT+0430,29.590,31.105,29.395,30.825,6.6645
09.05.2020 01:30:00.000 GMT+0430,30.825,30.825,30.825,30.825,0
10.05.2020 01:30:00.000 GMT+0430,30.825,30.825,30.825,30.825,0
11.05.2020 01:30:00.000 GMT+0430,30.555,31.425,29.335,29.915,19.430399999999995
12.05.2020 01:30:00.000 GMT+0430,30.005,30.670,29.405,29.415,3.8784999999999994
13.05.2020 01:30:00.000 GMT+0430,29.400,30.525,28.836,29.355,5.979699999999999
14.05.2020 01:30:00.000 GMT+0430,29.457,31.455,28.855,31.355,3.4168
15.05.2020 01:30:00.000 GMT+0430,31.465,32.875,30.930,32.865,4.271599999999999
16.05.2020 01:30:00.000 GMT+0430,32.865,32.865,32.865,32.865,0
17.05.2020 01:30:00.000 GMT+0430,32.865,32.865,32.865,32.865,0
18.05.2020 01:30:00.000 GMT+0430,33.455,35.705,33.305,35.505,4.6493
19.05.2020 01:30:00.000 GMT+0430,35.635,35.735,34.176,34.475,6.278999999999999
20.05.2020 01:30:00.000 GMT+0430,34.415,36.375,34.355,35.765,4.74
21.05.2020 01:30:00.000 GMT+0430,35.777,36.955,35.726,36.035,3.1995
22.05.2020 01:30:00.000 GMT+0430,36.147,36.215,33.535,35.275,3.8888000000000003
23.05.2020 01:30:00.000 GMT+0430,35.275,35.275,35.275,35.275,0
24.05.2020 01:30:00.000 GMT+0430,35.275,35.275,35.275,35.275,0
25.05.2020 01:30:00.000 GMT+0430,34.680,35.945,34.470,35.525,6.3991999999999996
26.05.2020 01:30:00.000 GMT+0430,35.615,36.655,35.245,36.065,8.638100000000001
27.05.2020 01:30:00.000 GMT+0430,35.937,36.155,34.000,34.070,4.277299999999999
28.05.2020 01:30:00.000 GMT+0430,34.687,36.615,34.345,36.015,7.883400000000002
29.05.2020 01:30:00.000 GMT+0430,35.847,38.135,34.815,37.615,6.7465
30.05.2020 01:30:00.000 GMT+0430,37.615,37.615,37.615,37.615,0
31.05.2020 01:30:00.000 GMT+0430,37.615,37.615,37.615,37.615,0
01.06.2020 01:30:00.000 GMT+0430,37.635,38.655,37.160,38.515,8.1638
02.06.2020 01:30:00.000 GMT+0430,38.315,39.672,38.255,39.575,6.000200000000001
03.06.2020 01:30:00.000 GMT+0430,39.755,40.510,38.745,39.365,6.5317
04.06.2020 01:30:00.000 GMT+0430,39.657,40.075,39.025,39.925,4.9037999999999995
05.06.2020 01:30:00.000 GMT+0430,39.825,42.455,39.705,41.800,5.7546
06.06.2020 01:30:00.000 GMT+0430,41.800,41.800,41.800,41.800,0
07.06.2020 01:30:00.000 GMT+0430,41.800,41.800,41.800,41.800,0
08.06.2020 01:30:00.000 GMT+0430,43.310,43.315,40.622,40.755,3.8415
09.06.2020 01:30:00.000 GMT+0430,41.175,41.415,39.825,40.625,3.4237
10.06.2020 01:30:00.000 GMT+0430,40.525,41.970,40.106,41.185,3.4951
11.06.2020 01:30:00.000 GMT+0430,40.805,40.980,37.796,38.295,5.7833000000000006
12.06.2020 01:30:00.000 GMT+0430,37.925,39.425,36.990,38.895,4.490399999999999
13.06.2020 01:30:00.000 GMT+0430,38.895,38.895,38.895,38.895,0
14.06.2020 01:30:00.000 GMT+0430,38.895,38.895,38.895,38.895,0
15.06.2020 01:30:00.000 GMT+0430,38.177,39.875,37.225,39.755,4.4186
16.06.2020 01:30:00.000 GMT+0430,39.817,41.635,38.940,40.675,4.528599999999999
17.06.2020 01:30:00.000 GMT+0430,40.507,41.435,40.006,40.485,3.440200000000001
18.06.2020 01:30:00.000 GMT+0430,40.260,41.610,40.026,41.455,2.8154
19.06.2020 01:30:00.000 GMT+0430,41.800,42.905,41.005,41.875,2.6500000000000004
20.06.2020 01:30:00.000 GMT+0430,41.875,41.875,41.875,41.875,0
21.06.2020 01:30:00.000 GMT+0430,41.875,41.875,41.875,41.875,0
22.06.2020 01:30:00.000 GMT+0430,42.205,43.145,41.796,42.965,2.0165
23.06.2020 01:30:00.000 GMT+0430,43.225,43.915,42.176,42.325,2.2454
24.06.2020 01:30:00.000 GMT+0430,42.447,42.865,39.600,40.315,3.5061999999999998
25.06.2020 01:30:00.000 GMT+0430,40.227,41.562,39.446,41.415,4.2664
26.06.2020 01:30:00.000 GMT+0430,41.377,41.765,40.275,40.657,3.877099999999999
27.06.2020 01:30:00.000 GMT+0430,40.657,40.657,40.657,40.657,0
28.06.2020 01:30:00.000 GMT+0430,40.657,40.657,40.657,40.657,0
29.06.2020 01:30:00.000 GMT+0430,40.360,41.975,39.995,41.742,3.7901999999999996
30.06.2020 01:30:00.000 GMT+0430,41.735,41.955,40.985,41.655,3.5566999999999998
01.07.2020 01:30:00.000 GMT+0430,41.450,42.595,41.005,41.925,3.8892000000000007
02.07.2020 01:30:00.000 GMT+0430,41.740,43.205,41.710,42.735,3.0177000000000005
03.07.2020 01:30:00.000 GMT+0430,42.670,42.965,42.286,42.765,1.1442000000000003
04.07.2020 01:30:00.000 GMT+0430,42.765,42.765,42.765,42.765,0
05.07.2020 01:30:00.000 GMT+0430,42.765,42.765,42.765,42.765,0
06.07.2020 01:30:00.000 GMT+0430,42.920,43.680,42.735,43.025,1.5451000000000001
07.07.2020 01:30:00.000 GMT+0430,43.105,43.425,42.445,42.845,0.9208000000000002
08.07.2020 01:30:00.000 GMT+0430,42.795,43.445,42.730,43.255,2.6343
09.07.2020 01:30:00.000 GMT+0430,43.257,43.465,41.915,42.335,5.506400000000001
10.07.2020 01:30:00.000 GMT+0430,42.337,43.395,41.300,43.215,1.9720999999999997
11.07.2020 01:30:00.000 GMT+0430,43.215,43.215,43.215,43.215,0
12.07.2020 01:30:00.000 GMT+0430,43.215,43.215,43.215,43.215,0
13.07.2020 01:30:00.000 GMT+0430,42.830,43.315,42.155,42.215,1.5642999999999998
14.07.2020 01:30:00.000 GMT+0430,42.240,43.185,41.775,42.975,1.7443
15.07.2020 01:30:00.000 GMT+0430,43.027,43.825,42.685,43.615,2.8364000000000007
16.07.2020 01:30:00.000 GMT+0430,43.620,43.780,43.115,43.255,2.0906
17.07.2020 01:30:00.000 GMT+0430,43.387,43.425,42.615,43.037,1.9333
18.07.2020 01:30:00.000 GMT+0430,43.037,43.037,43.037,43.037,0
19.07.2020 01:30:00.000 GMT+0430,43.037,43.037,43.037,43.037,0
20.07.2020 01:30:00.000 GMT+0430,43.110,43.415,42.345,43.137,2.0158000000000005
21.07.2020 01:30:00.000 GMT+0430,43.147,44.865,43.147,43.945,2.4955
22.07.2020 01:30:00.000 GMT+0430,43.955,44.380,43.605,44.217,2.4133
23.07.2020 01:30:00.000 GMT+0430,44.105,44.755,43.115,43.295,3.1415
24.07.2020 01:30:00.000 GMT+0430,43.267,43.880,42.775,43.252,2.9133999999999998
25.07.2020 01:30:00.000 GMT+0430,43.252,43.252,43.252,43.252,0
26.07.2020 01:30:00.000 GMT+0430,43.252,43.252,43.252,43.252,0
27.07.2020 01:30:00.000 GMT+0430,43.100,43.755,42.366,43.442,2.6677
28.07.2020 01:30:00.000 GMT+0430,43.537,43.815,42.986,43.232,2.4738999999999995
29.07.2020 01:30:00.000 GMT+0430,43.257,43.925,43.165,43.732,2.1437
30.07.2020 01:30:00.000 GMT+0430,44.065,44.195,41.705,43.565,4.1868
31.07.2020 01:30:00.000 GMT+0430,43.607,43.765,42.905,43.567,4.6309
01.08.2020 01:30:00.000 GMT+0430,43.567,43.567,43.567,43.567,0
02.08.2020 01:30:00.000 GMT+0430,43.567,43.567,43.567,43.567,0
03.08.2020 01:30:00.000 GMT+0430,43.430,44.435,42.865,43.855,2.6220999999999997
04.08.2020 01:30:00.000 GMT+0430,43.725,44.795,43.216,44.305,2.7032
05.08.2020 01:30:00.000 GMT+0430,44.287,46.210,44.216,45.175,3.0187999999999997
06.08.2020 01:30:00.000 GMT+0430,45.150,45.685,44.826,45.085,2.7463
07.08.2020 01:30:00.000 GMT+0430,45.145,45.280,44.246,44.625,2.7494
08.08.2020 01:30:00.000 GMT+0430,44.625,44.625,44.625,44.625,0
09.08.2020 01:30:00.000 GMT+0430,44.625,44.625,44.625,44.625,0
10.08.2020 01:30:00.000 GMT+0430,44.690,45.245,44.556,44.905,2.0173
11.08.2020 01:30:00.000 GMT+0430,45.015,45.765,44.375,44.565,2.8693999999999997
12.08.2020 01:30:00.000 GMT+0430,44.540,45.600,44.470,45.295,2.2954
13.08.2020 01:30:00.000 GMT+0430,45.305,45.555,44.796,45.035,2.1619000000000006
14.08.2020 01:30:00.000 GMT+0430,45.170,45.170,44.455,44.877,2.3183
15.08.2020 01:30:00.000 GMT+0430,44.877,44.877,44.877,44.877,0
16.08.2020 01:30:00.000 GMT+0430,44.877,44.877,44.877,44.877,0
17.08.2020 01:30:00.000 GMT+0430,45.030,45.385,44.505,45.265,2.2727999999999997
